uniprot_id,median_tm,n_datasets
FZD2,51.25,4
ZNF503,51.25,4
J3KP29_NUP98,51.26,6
CNDP2,51.26,30
MFSD1,51.26,2
K7ENL9_C18orf8,51.26,17
O75143-3_ATG13,51.26,4
O94966-7_USP19,51.26,19
P38432_COIL,51.26,13
Q9Y5A9_YTHDF2,51.26,11
O75157-2_TSC22D2,51.26,10
Q9HBM8_AGPAT1,51.26,15
Q3T906_GNPTAB,51.26,5
Q6PIJ6-2_FBXO38,51.26,5
Q96PV6_LENG8,51.26,2
AKR7A2,51.26,33
CHM,51.26,29
CLN5,51.26,21
COQ6,51.26,21
GNB2L1,51.26,33
NT5DC2,51.26,27
RDH10,51.26,10
RPN2,51.26,17
SMC1A,51.26,33
THUMPD3,51.26,33
ZNF286A,51.26,3
CES1,51.26,10
CLEC2A,51.26,2
LGALS3BP,51.26,17
EBP,51.26,2
Q2TAM5_RELA,51.26,22
Q9BRQ8_AIFM2,51.26,10
FAM3C,51.26,16
KIAA0090,51.26,16
TMEM101,51.26,2
SLC6A8,51.26,4
P23284_PPIB,51.27,22
P46783_RPS10,51.27,14
P52306_RAP1GDS1,51.27,22
Q9NZJ9_NUDT4,51.27,20
E7EP87_NARF,51.27,8
A8MTF8_FAM3B,51.27,2
FAS,51.27,12
C4BPA,51.27,6
SEPHS1,51.27,12
SLC4A4,51.27,2
TM6SF1,51.27,2
P21964-2_COMT,51.27,22
P22694_PRKACB,51.27,6
Q8WVJ2_NUDCD2,51.27,22
Q9UKJ3-2_GPATCH8,51.27,4
O43281_EFS,51.27,2
NDUFS5,51.27,16
OSTC,51.27,16
PRKRIP1,51.27,20
SCARF2,51.27,6
SLC9A7,51.27,4
B3GNTL1,51.27,12
LSM6,51.27,4
DPAGT1,51.27,2
P61966_AP1S1,51.27,15
Q92871_PMM1,51.27,15
J3QWB6_SMARCD2,51.27,1
E9PRT0_IFT46,51.27,1
Q59G71_TNS1,51.27,1
H7C0E9_R3HDM2,51.27,1
P51159-2_RAB27A,51.27,5
Q8NI27_THOC2,51.27,9
M0R1T5_CHMP2A,51.27,1
Q9H668_OBFC1,51.27,3
E9PPA0_CHID1,51.27,2
AGTRAP,51.27,9
LOC153364,51.27,9
PSMC3,51.27,33
RPL22,51.27,33
TIMM8B,51.27,21
TYW3,51.27,25
XPO4,51.27,33
FN3KRP,51.27,25
CARKD,51.27,5
B4E1N6_RAF1,51.27,4
O43865_AHCYL1,51.27,22
Q6ZVM7-2_TOM1L2,51.27,6
TPPP3,51.27,4
P10586-2_PTPRF,51.28,18
Q9ULJ7_ANKRD50,51.28,6
FKRP,51.28,14
LRRC8E,51.28,8
TUBA8,51.28,2
C2ORF18,51.28,2
G3XAA0_ARID1B,51.28,18
P08581_MET,51.28,6
P48723_HSPA13,51.28,16
Q86TA1_MOB3B,51.28,10
Q8TEA1_NSUN6,51.28,22
Q96AB6_NTAN1,51.28,16
Q9NSD9_FARSB,51.28,19
H3BPX2_OBSCN,51.28,1
G3V567_PAX6,51.28,1
P17026_ZNF22,51.28,3
P31785_IL2RG,51.28,2
B3GALTL,51.28,19
CAPZA2,51.28,33
CNPY2,51.28,29
DAD1,51.28,17
JMJD5,51.28,29
KIAA1147,51.28,12
MARVELD3,51.28,3
RAB8A,51.28,27
SRI,51.28,27
TBCA,51.28,25
PPP1R2,51.28,16
ND1,51.28,10
ORMDL1,51.28,10
SLC25A28,51.28,5
NADH DEHYDROGENASE [UBIQUINONE] IRON-SULFUR PROTEI,51.28,2
KIAA1704,51.28,12
F5H604_CLASP2,51.28,18
Q8WYP3_RIN2,51.28,2
Q9UPY8_MAPRE3,51.28,14
Q70EL4-4_USP43,51.28,2
P11177_PDHB,51.28,2
Q9Y666_SLC12A7,51.28,4
CYBA,51.28,12
EI24,51.28,16
TMEM181,51.28,8
C10ORF57,51.28,6
LRG1,51.28,4
GDPD3,51.28,4
DTD1,51.28,6
Q13310-3_PABPC4,51.29,16
Q2NKX9-3_C2orf68,51.29,4
Q8N612_FAM160A2,51.29,11
Q96EY1-2_DNAJA3,51.29,8
G3V529_DDX24,51.29,5
Q70Z53-3_FRA10AC1,51.29,3
B4DYI6_AUH,51.29,3
Q8IXB1-2_DNAJC10,51.29,7
Q8WWW0-2_RASSF5,51.29,5
E9PDR5_IBTK,51.29,3
Q5JWB9_TMEM230,51.29,1
H3BQQ9_UBE2I,51.29,2
Q92581_SLC9A6,51.29,1
H3BUL2_COMMD4,51.29,2
Q9BZL4-3_PPP1R12C,51.29,1
ADAM22,51.29,9
C1ORF212,51.29,13
GNG5,51.29,21
HSPB11,51.29,19
PITPNB,51.29,33
PXN,51.29,31
SH3BGRL,51.29,33
TOE1,51.29,33
FXC1,51.29,8
MCFD2,51.29,5
SLC22A5,51.29,12
UBE2F,51.29,25
SLC5A3,51.29,10
KCTD6,51.29,3
C9ORF25,51.29,3
CADM1,51.29,4
FXYD2,51.29,4
CD247,51.29,5
TMEM184C,51.29,1
O15460-2_P4HA2,51.3,14
Q9NR19_ACSS2,51.3,22
F5H827_POMGNT1,51.3,6
C4B7M2_SPG11,51.3,2
LOC284889,51.3,18
STT3A,51.3,16
LRFN4,51.3,2
APOL1,51.3,6
SLC39A4,51.3,2
H0YNU5_BLM,51.3,11
O43402_EMC8,51.3,17
P57060_RWDD2B,51.3,17
Q6MZP7_LIN54,51.3,5
Q8WUJ0_STYX,51.3,15
Q9H0S4-2_DDX47,51.3,13
J3QKZ1_ZNF286B,51.3,1
A8MTY9_DSCR3,51.3,19
F5H2X7_CIZ1,51.3,5
Q6DD88_ATL3,51.3,15
Q9NWS8_RMND1,51.3,7
O00560_SDCBP,51.3,10
Q7Z6U2_TBPL1,51.3,1
G8JLL7_MVB12B,51.3,8
O60762_DPM1,51.3,2
Q92546_RGP1,51.3,9
B1AHJ7_TPST2,51.3,1
K7ERI9_APOC1,51.3,5
M0R2U7_HOMER3,51.3,1
ACTR2,51.3,33
ANXA2,51.3,33
ARPC1B,51.3,33
ATG16L1,51.3,33
CDC37,51.3,33
DAZAP1,51.3,29
FAF1,51.3,33
PFDN4,51.3,24
PPT2,51.3,14
SERPINB10,51.3,4
LAP3,51.3,25
TMEM143,51.3,8
C14ORF126,51.3,17
CYTL1,51.3,2
SEMA3B,51.3,6
PCBD1,51.3,10
P33176_KIF5B,51.3,22
H7C5W6_HEATR5A,51.3,4
ATP6V0A1,51.3,10
ATOX1,51.3,12
FAM53B,51.3,2
P15153_RAC2,51.31,10
Q14353_GAMT,51.31,20
Q16822_PCK2,51.31,22
Q7Z699_SPRED1,51.31,2
J3KQJ1_SUMF2,51.31,10
Q14686_NCOA6,51.31,9
Q15776_ZKSCAN8,51.31,5
E5RH97_MAGEA9,51.31,2
Q9Y3Y2-4_CHTOP,51.31,7
Q86XK2-6_FBXO11,51.31,1
Q8N0Y7_PGAM4,51.31,2
Q9BUK6-4_MSTO1,51.31,1
DHDDS,51.31,16
DIP2B,51.31,33
ELAC2,51.31,33
ETFB,51.31,33
HINT3,51.31,27
IFI30,51.31,9
NME6,51.31,15
SLC12A2,51.31,21
SLC25A16,51.31,11
SPNS1,51.31,5
THG1L,51.31,33
UBE2A,51.31,18
ZDHHC17,51.31,16
DDO,51.31,6
FKBP2,51.31,25
NFYB,51.31,17
TMEM199,51.31,15
RTN4RL2,51.31,3
C20ORF30,51.31,3
CALB1,51.31,8
FAHD1,51.31,3
SFT2D1,51.31,2
B4DEA5_HUMAN,51.31,1
B4DJV2_CS,51.31,22
C9J718_KRIT1,51.31,2
Q8TBC4_UBA3,51.31,22
Q5TA45-2_CPSF3L,51.31,8
Q6ULP2-5_AFTPH,51.31,10
Q5VT94_GHITM,51.31,8
Q9UNW9_NOVA2,51.31,2
Q6IA17_SIGIRR,51.31,4
Q9NY33-4_DPP3,51.31,2
CRYBB1,51.31,2
TMEM41B,51.31,12
C20ORF142,51.31,10
ADAMTS7,51.31,2
CISD1,51.31,8
CSRP2,51.31,4
NUCB1,51.31,6
COX4I1,51.31,10
P27694_RPA1,51.32,22
Q8TBE9_NANP,51.32,19
B0V043_VARS,51.32,12
B7Z6B6_ZNF346,51.32,3
J3KQ66_RELN,51.32,1
J3KQU4_TOM1L1,51.32,3
M0R0V1_PLEKHA4,51.32,5
Q96S16_JMJD8,51.32,2
Q9UGU5_HMGXB4,51.32,1
F8WCZ9_OGG1,51.32,1
Q641Q2_FAM21A,51.32,3
Q86V84_OSBPL6,51.32,2
C20ORF72,51.32,33
C3ORF60,51.32,27
DSTN,51.32,33
ITGA4,51.32,11
LPHN2,51.32,7
LRRC8D,51.32,14
LYRM4,51.32,17
OXCT1,51.32,33
SEZ6L2,51.32,9
SLC6A6,51.32,7
YIPF5,51.32,10
AMPD3,51.32,23
C22ORF25,51.32,23
NIP7,51.32,6
SLC15A4,51.32,6
TMEM38B,51.32,2
Q96I24_FUBP3,51.33,22
Q8IWY9_CDAN1,51.33,4
P11169_SLC2A3,51.33,2
B7Z683_ABR,51.33,4
Q96JY6_PDLIM2,51.33,4
F8W9I9_DYRK1A,51.33,2
ALG9,51.33,16
ATP6V0A2,51.33,16
COL6A1,51.33,8
IGSF8,51.33,10
NDUFB1,51.33,14
DDT,51.33,16
DCBLD2,51.33,4
GGT5,51.33,8
ADPRH,51.33,6
STMN1,51.33,12
PXMP4,51.33,2
Q6P1X5_TAF2,51.33,7
P16435_POR,51.33,17
Q66S35_PFKFB4,51.33,7
Q86WV6_TMEM173,51.33,10
H0YES4_TCP11L1,51.33,1
P49662_CASP4,51.33,6
ACOT8,51.33,21
B4E0S5_HUMAN,51.33,10
C1ORF163,51.33,31
GNE,51.33,31
IDH2,51.33,33
LTA4H,51.33,33
NSDHL,51.33,21
PYCRL,51.33,27
TSNAX,51.33,27
TTPAL,51.33,23
ZNF706,51.33,16
CADM4,51.33,4
EFNB2,51.33,3
TSPAN15,51.33,5
C2ORF79,51.33,23
JUND,51.33,20
PYCARD,51.33,24
LRRC8B,51.33,2
WBP4,51.33,19
DKK3,51.33,1
OCIAD1,51.33,5
SLC1A4,51.33,4
CDIPT,51.33,14
RND3,51.33,6
GLTPD2,51.33,6
Q9HBN3_POLL,51.34,2
SGPP1,51.34,14
C20ORF24,51.34,10
O95453-2_PARN,51.34,21
P49915_GMPS,51.34,17
Q6WKZ4_RAB11FIP1,51.34,15
Q7L3S4_ZNF771,51.34,5
Q96S82_UBL7,51.34,16
Q969N2-4_PIGT,51.34,9
Q9NYB0_TERF2IP,51.34,15
E9PLG8_GPAA1,51.34,5
H0Y6F9_RBM41,51.34,1
Q8TD08-3_MAPK15,51.34,1
Q5TCQ9-3_MAGI3,51.34,5
P01116_KRAS,51.34,4
F5H5D7_CLSTN3,51.34,1
H3BNU9_CARHSP1,51.34,1
Q92748_THRSP,51.34,3
Q5VSP4_LCN1P1,51.34,1
H3BV05_NSMCE1,51.34,1
ACTB,51.34,33
ARPC5L,51.34,29
ARPP-19,51.34,9
ASRGL1,51.34,25
COQ5,51.34,18
DPP8,51.34,33
HSP90B1,51.34,33
IMPDH2,51.34,33
LRRC16A,51.34,10
M11S1,51.34,15
NBEA,51.34,21
PRDX1,51.34,33
SFN,51.34,14
FRRS1,51.34,7
MLC1,51.34,1
APOM,51.34,6
HMGB3,51.34,19
SLC4A11,51.34,3
HCG_1745121,51.34,5
SLC39A8,51.34,1
B4E042_HUMAN,51.34,1
JARID2,51.34,1
Q9NXD2_MTMR10,51.34,6
Q9Y450-4_HBS1L,51.34,12
A8MU44_HOOK1,51.34,10
Q96TA2-3_YME1L1,51.34,16
P05165-3_PCCA,51.34,8
Q969E8_TSR2,51.34,10
Q96PU8_QKI,51.34,2
E9PSH8_CD3E,51.34,2
HMGN1,51.34,6
YIPF3,51.34,14
ZNF22,51.34,2
P4HA3,51.34,2
AMBP,51.34,6
C13ORF31,51.34,2
PANX1,51.34,2
P00966_ASS1,51.35,14
Q96RU3-2_FNBP1,51.35,4
PTRH2,51.35,16
SPINT1,51.35,4
UGT2B7,51.35,6
SLC2A8,51.35,2
C9J4W5_EIF5A2,51.35,3
F5GWN5_PIK3C2B,51.35,5
O95833_CLIC3,51.35,5
Q15139_PRKD1,51.35,6
Q9BX63_BRIP1,51.35,9
D3YTI9_TAPBP,51.35,9
A8MQ02_MLLT4,51.35,9
E9PJ64_PDE4DIP,51.35,5
Q14493-2_SLBP,51.35,3
F5H1W2_MPHOSPH9,51.35,1
K7EQ99_GCDH,51.35,1
Q9BSK4_FEM1A,51.35,3
E9PP00_ZC3H12C,51.35,1
Q5T6C5_ATXN7L2,51.35,1
Q92838-2_EDA,51.35,1
APP,51.35,9
HSPA5,51.35,33
LRPAP1,51.35,21
PLCH1,51.35,21
PPP4C,51.35,33
SEPSECS,51.35,18
LSM7,51.35,19
RNF7,51.35,15
APIP,51.35,9
KCNAB2,51.35,21
P53990-2_IST1,51.36,20
Q16186_ADRM1,51.36,18
Q6P1N0_CC2D1A,51.36,6
C9JMG3_AP4M1,51.36,4
Q9BYM8-3_RBCK1,51.36,2
ADD3,51.36,26
ERGIC2,51.36,16
TM9SF3,51.36,16
O94889_KLHL18,51.36,13
P33552_CKS2,51.36,15
Q8IWQ3-3_BRSK2,51.36,2
Q9NZN3_EHD3,51.36,6
I3L0W4_SAT2,51.36,2
Q14681_KCTD2,51.36,7
Q8NHH9_ATL2,51.36,8
Q9NRP4_ACN9,51.36,15
J3KNN3_PHKG2,51.36,7
H3BUK6_TRAPPC2L,51.36,1
Q8NCH0_CHST14,51.36,6
K7EPK2_NARS,51.36,1
GNAI3,51.36,27
PGGT1B,51.36,33
STX3,51.36,19
TXNDC9,51.36,33
CST3,51.36,19
KCNN4,51.36,2
DGUOK,51.36,5
UBAP2,51.36,17
TMEM141,51.36,3
SRPX2,51.36,1
C1RL,51.36,2
PHACTR4,51.36,17
Q5EBL4_RILPL1,51.36,12
Q5T1M5_FKBP15,51.36,22
Q15973-4_ZNF124,51.36,2
COX10,51.36,2
MFI2,51.36,6
RNFT1,51.37,8
ANGPT2,51.37,2
ATP6V1B1,51.37,2
K7ELY2_STX10,51.37,10
Q12996_CSTF3,51.37,21
H3BR29_C16orf58,51.37,3
Q9NW21_FAM49B,51.37,3
K7ELH7_GID4,51.37,1
O75185_ATP2C2,51.37,3
ACYP2,51.37,25
ATP13A3,51.37,16
ATP2B4,51.37,29
CHML,51.37,27
HINT1,51.37,29
KDELR1,51.37,9
WRB,51.37,13
SLC38A1,51.37,11
N6AMT1,51.37,17
AGMAT,51.37,3
HBG1,51.37,8
HRSP12,51.37,9
POTEF,51.37,3
KCNA3,51.37,2
SERPINC1,51.37,6
TSPAN9,51.37,2
O43615_TIMM44,51.38,22
Q5TH30_NDRG3,51.38,8
D6RAR3_TMEM161B,51.38,6
Q96IV0-3_NGLY1,51.38,6
H7BXD5_GCA,51.38,8
PRSS23,51.38,2
SERPINA5,51.38,6
SLC38A3,51.38,2
Q9UM54-6_MYO6,51.38,4
EPB41L3,51.38,6
HTRA2,51.38,28
PSMG4,51.38,14
LASS6,51.38,6
PTPRC,51.38,20
SLC22A18,51.38,4
C8ORF76,51.38,20
SERPIND1,51.38,6
Q8N3F8_MICALL1,51.38,20
B4E2B6_PUM2,51.38,3
J3KT68_TMEM97,51.38,1
Q86XN6-2_ZNF761,51.38,1
O00469_PLOD2,51.38,1
C3ORF1,51.38,9
CARS,51.38,33
CFL1,51.38,33
HSD17B4,51.38,33
MAPK1,51.38,33
ST14,51.38,2
CLTA,51.38,3
RNF113A,51.38,17
E9PKG1_PRMT1,51.38,22
Q8N3C7_CLIP4,51.38,2
C15ORF24,51.38,16
COL4A2,51.38,4
GDPD5,51.38,2
P31939_ATIC,51.39,22
F2Z2U8_MYH14,51.39,14
MARCH5,51.39,14
FKBP1B,51.39,6
B5MCT7_PPM1F,51.39,10
B7ZKP8_UBXN2A,51.39,6
P07900_HSP90AA1,51.39,22
P41223_BUD31,51.39,20
Q08945_SSRP1,51.39,17
Q13564-2_NAE1,51.39,9
Q92841_DDX17,51.39,8
Q9NVU7-2_SDAD1,51.39,1
E9PNT5_RAD51,51.39,1
P60602_ROMO1,51.39,5
K7EJA5_ATG4D,51.39,1
F8W8D8_PLS3,51.39,2
Q96EB6-2_SIRT1,51.39,1
40057,51.39,33
ATF2,51.39,21
C17ORF62,51.39,16
EIF2S3,51.39,33
HMGA1,51.39,7
LOC100132129,51.39,33
PTAR1,51.39,27
PTGFRN,51.39,7
SLC25A12,51.39,16
SNRPF,51.39,21
VTI1A,51.39,16
WDR79,51.39,25
YAP1,51.39,7
MBTPS2,51.39,8
ECOP,51.39,2
SIRPA,51.39,2
SLCO4A1,51.39,3
APOA1BP,51.39,13
TRA@,51.39,2
ZNF254,51.39,1
G5E9E7_TJP1,51.39,10
Q9Y4P8-3_WIPI2,51.39,12
Q93079_HIST1H2BH,51.39,2
B4DH70_FBXW11,51.39,4
E7ESX1_CHRD,51.39,2
CAB39L,51.39,22
FAM108B1,51.39,10
Q9NWD9_BEX4,51.4,4
Q9BVA0_KATNB1,51.4,18
Q8WVX9_FAR1,51.4,11
Q8IZ41_RASEF,51.4,5
C9JNG9_COL6A3,51.4,1
B4DT96_NUPL2,51.4,1
ABCB10,51.4,17
ATP8A1,51.4,10
BCL2L13,51.4,27
DDB2,51.4,25
DTYMK,51.4,33
ERGIC3,51.4,16
HPCAL1,51.4,23
LRRC59,51.4,19
MESDC2,51.4,31
PSMD4,51.4,33
RAC1,51.4,31
ENPP5,51.4,1
C11ORF73,51.4,27
GNB2,51.4,19
LAGE3,51.4,31
LOC389342,51.4,15
RAB3A,51.4,11
DNASE2,51.4,8
TPD52,51.4,11
SMPDL3B,51.4,1
E9PHF7_MCCC1,51.4,4
FBLN1,51.4,6
CYP2J2,51.4,2
P08238_HSP90AB1,51.41,22
Q96LJ8_UBXN10,51.41,6
H7C3E1_ATP6AP2,51.41,4
B4E1D7_PNPO,51.41,4
C9J6F3_PDCD10,51.41,2
Q16875-3_PFKFB3,51.41,2
E7EVZ3_RAI1,51.41,2
SEMA4D,51.41,14
SLC2A1,51.41,2
WIPI1,51.41,14
SELM,51.41,2
ALDH1A1,51.41,14
P08133_ANXA6,51.41,11
P18085_ARF4,51.41,16
P46939_UTRN,51.41,17
Q13042-3_CDC16,51.41,10
Q9H0K6_PUS7L,51.41,15
P02671-2_FGA,51.41,5
P50402_EMD,51.41,11
Q96H20-2_SNF8,51.41,2
E2QRD0_VWA8,51.41,9
Q9Y219_JAG2,51.41,9
J3QR65_MTMR4,51.41,3
Q7KYR7-3_BTN2A1,51.41,1
Q8TDB6-2_DTX3L,51.41,1
E5RJS5_MTFR1,51.41,4
K7EIX2_HEATR6,51.41,2
ADAM9,51.41,11
ALDH16A1,51.41,33
ATP6V1B2,51.41,33
C7ORF41,51.41,4
G6PD,51.41,33
GOSR1,51.41,25
UFD1L,51.41,33
VKORC1,51.41,9
WDR18,51.41,29
FLJ45032,51.41,4
C11ORF52,51.41,3
TMEM165,51.41,1
NUDT5,51.41,1
Q92600_RQCD1,51.41,16
ITGB5,51.41,10
LETM1,51.41,22
VAT1,51.41,32
BMP6,51.41,2
F5H0U5_GLTP,51.42,6
Q6UWW0_LCN15,51.42,2
H3BTP7_RPL4,51.42,2
SLC16A3,51.42,2
P50750_CDK9,51.42,15
Q3KQV9_UAP1L1,51.42,17
Q8NG68_TTL,51.42,18
Q9Y4G8_RAPGEF2,51.42,13
Q68D06_SLFN13,51.42,1
Q6NZI2_PTRF,51.42,8
Q8TD55-2_PLEKHO2,51.42,9
O15164-2_TRIM24,51.42,9
Q13098-7_GPS1,51.42,2
J3QRM9_ORMDL3,51.42,8
H3BSH5_COG8,51.42,1
E5RHB1_EFCAB3,51.42,1
H3BS06_CCDC154,51.42,1
FXN,51.42,18
GHDC,51.42,16
GPD1L,51.42,33
KIAA0494,51.42,8
LIMD2,51.42,25
LYPLA2,51.42,33
MPV17L,51.42,6
CHMP4A,51.42,17
BTN3A1,51.42,2
LAMP3,51.42,2
B4DDZ0_MON1B,51.42,6
Q9Y6P5-2_SESN1,51.42,4
Q9BYV1_AGXT2,51.42,4
FAM164A,51.42,22
SDHB,51.42,26
GPD1,51.42,6
CAPNS2,51.42,2
P28331-4_NDUFS1,51.43,13
Q53EL6-2_PDCD4,51.43,19
Q9BWS9-3_CHID1,51.43,6
Q9P258_RCC2,51.43,21
P40938-2_RFC3,51.43,8
Q9BU23-3_LMF2,51.43,9
Q9NR33_POLE4,51.43,15
J3KTA1_FBXL20,51.43,11
Q3SXY8-2_ARL13B,51.43,2
E9PNQ6_TXNRD1,51.43,4
P12236_SLC25A6,51.43,8
Q9Y225_RNF24,51.43,2
K7EPU2_NFIX,51.43,3
Q9HCG7_GBA2,51.43,2
Q96S59-2_RANBP9,51.43,2
ALDH1A2,51.43,20
CTBP1,51.43,25
GLDC,51.43,17
GNAI2,51.43,33
MANBA,51.43,33
NIT1,51.43,22
SLC4A7,51.43,17
UBQLN4,51.43,29
WARS,51.43,32
SERPINA11,51.43,4
SERPINA7,51.43,6
TK1,51.43,19
DBNDD1,51.43,2
Q86TX2_ACOT1,51.43,10
Q14320_FAM50A,51.44,22
F6T1Q0_PDE12,51.44,16
F8VQ10_DDX39B,51.44,10
P98175-2_RBM10,51.44,14
B3KQ25_PSME3,51.44,4
PTX3,51.44,2
ALG10B,51.44,2
C9JYP6_,51.44,1
G5E948_MAP4K4,51.44,9
P50583_NUDT2,51.44,20
Q8IZ69_TRMT2A,51.44,8
Q96RT1-9_ERBB2IP,51.44,8
Q9H8T0_AKTIP,51.44,3
Q9BY44_EIF2A,51.44,9
Q9H974-2_QTRTD1,51.44,1
Q9NRB3_CHST12,51.44,3
B3KXX3_SLC12A6,51.44,4
Q13243_SRSF5,51.44,1
Q96RL1_UIMC1,51.44,3
Q7Z5J4-3_RAI1,51.44,1
C9JXK0_LBR,51.44,1
Q7L7L0_HIST3H2A,51.44,1
COLEC12,51.44,3
COX15,51.44,14
G3P1_HUMAN,51.44,21
LMAN2,51.44,17
LOC729148,51.44,12
NAGLU,51.44,33
NUTF2,51.44,19
PDSS2,51.44,27
RAB23,51.44,29
RAD23A,51.44,33
SNX8,51.44,33
VPS26A,51.44,33
WBP11,51.44,29
S100A6,51.44,16
SLC2A6,51.44,1
CA1,51.44,10
RNF167,51.44,8
Q8WZA9_IRGQ,51.45,22
Q9BZ29-3_DOCK9,51.45,8
Q9Y692-2_GMEB1,51.45,10
Q9P0J7_KCMF1,51.45,8
C9JP85_NRF1,51.45,4
Q06945_SOX4,51.45,2
CISD2,51.45,6
ART4,51.45,2
CD226,51.45,2
P16278-3_GLB1,51.45,18
Q3V6T2-5_CCDC88A,51.45,3
Q96E11-3_MRRF,51.45,19
Q9NV35_NUDT15,51.45,18
Q9Y3Q8_TSC22D4,51.45,13
F5GZS0_DHX36,51.45,14
O60337-5_MARCH6,51.45,5
Q2TB90_HKDC1,51.45,2
Q9H2T7_RANBP17,51.45,1
E9PBK6_WDR6,51.45,1
AIG1,51.45,11
ITFG3,51.45,9
NDRG2,51.45,25
SLC25A20,51.45,11
WIBG,51.45,11
DPY19L4,51.45,10
IMPA2,51.45,11
SLC38A5,51.45,13
SLC35C2,51.45,3
RNF121,51.45,6
MFSD8,51.45,2
B4DWW1_ARL1,51.45,4
Q9UNY4-2_TTF2,51.45,4
Q9BW66_CINP,51.45,2
F5GY80_C8B,51.45,4
Q9Y664_KPTN,51.45,2
ZDHHC14,51.45,6
YIF1B,51.45,14
J3KR44_OTUB1,51.46,2
Q5T3N1_ANXA1,51.46,2
ATP5A1,51.46,16
Q15596_NCOA2,51.46,13
Q9NQZ5_STARD7,51.46,18
P32455_GBP1,51.46,9
Q15154-2_PCM1,51.46,5
G3V3M6_APEX1,51.46,3
P05023-3_ATP1A1,51.46,3
PFDN2,51.46,33
TCEAL3,51.46,7
TMEM206,51.46,7
TWSG1,51.46,10
UCK1,51.46,31
MEGF9,51.46,2
GALK2,51.46,31
RFK,51.46,23
STX8,51.46,5
ARSE,51.46,5
P11310_ACADM,51.47,8
Q96C23_GALM,51.47,20
Q9NTX7-2_RNF146,51.47,10
Q9NSI8-3_SAMSN1,51.47,4
C9JVE2_DCUN1D1,51.47,2
O14548_COX7A2L,51.47,4
LOC388789,51.47,14
CTHRC1,51.47,4
SLC6A9,51.47,6
O75934_BCAS2,51.47,21
P30085_CMPK1,51.47,22
Q6Q0C0_TRAF7,51.47,2
Q9BSB4_ATG101,51.47,15
C9JJ19_MRPS34,51.47,6
D6RCM8_TNFAIP8,51.47,7
Q5EBM0_CMPK2,51.47,14
Q8WV74-2_NUDT8,51.47,3
F5H6I0_B2M,51.47,3
Q5TC82-2_RC3H1,51.47,5
Q13546-2_RIPK1,51.47,3
Q9Y2M5_KLHL20,51.47,1
Q8N4Q1_CHCHD4,51.47,1
B3KR00_STAMBPL1,51.47,2
Q659C4_LARP1B,51.47,5
H7BXU9_FGFR2,51.47,1
F5H0B0_TPD52,51.47,3
O96028-5_WHSC1,51.47,1
Q05D32_CTDSPL2,51.47,1
BASP1,51.47,3
BPGM,51.47,33
CLN3,51.47,6
DCK,51.47,33
KCTD17,51.47,3
NLN,51.47,33
RABEPK,51.47,31
RPN1,51.47,17
TIMM10,51.47,7
TUBB,51.47,33
PVR,51.47,9
AMDHD2,51.47,31
COX7A2,51.47,12
TMEM222,51.47,6
AADAT,51.47,6
GJB1,51.47,5
BNIP3,51.47,2
PPBP,51.47,2
P16455_MGMT,51.47,12
Q9HAC7-4_C7orf10,51.47,4
TMEM45A,51.47,2
Q09472_EP300,51.48,20
ZFAND5,51.48,4
CHMP4B,51.48,16
I3L097_,51.48,17
Q9H706-2_GAREM,51.48,1
B4E0Y9_MST4,51.48,5
C9JQD4_PPIH,51.48,9
H0YBU8_MRPL43,51.48,5
B4DRS7_SH2D3A,51.48,7
F2Z2Y4_PDXK,51.48,1
B7Z5R0_ZNF747,51.48,1
DDOST,51.48,17
GSPT1,51.48,33
LRRC8C,51.48,10
PCMT1,51.48,33
UAP1,51.48,33
C1ORF50,51.48,25
NUDT18,51.48,15
PFKM,51.48,11
SLC39A1,51.48,3
GNPDA1,51.48,5
Q6UWH2_HUMAN,51.48,1
P24941_CDK2,51.48,8
P46940_IQGAP1,51.48,22
Q86VN1-2_VPS36,51.48,18
Q9BQA9-2_C17orf62,51.48,6
LARGE,51.48,4
S100A13,51.48,16
NOL6,51.48,4
P61077_UBE2D3,51.48,22
Q8IUW1_ANKRD10,51.48,4
GALNT7,51.48,10
RCE1,51.48,16
COX6A1,51.48,14
NADK,51.48,14
VSNL1,51.48,8
SLC46A3,51.48,2
ZNF48,51.49,2
TMEM186,51.49,12
ACOX2,51.49,6
SIAE,51.49,8
Q53T59_HS1BP3,51.49,20
Q5NDL2_EOGT,51.49,15
Q9UKA9_PTBP2,51.49,4
Q9NRZ7-2_AGPAT3,51.49,13
P19397_CD53,51.49,3
Q12789-3_GTF3C1,51.49,7
Q96RT1-7_ERBB2IP,51.49,4
Q92769_HDAC2,51.49,2
E9PQW0_PEX16,51.49,1
BRE,51.49,33
EIF4E,51.49,33
GLG1,51.49,23
TUBA1A,51.49,31
YWHAB,51.49,33
CYB5A,51.49,9
CYP4F3,51.49,6
TSPAN8,51.49,1
NDUFA8,51.49,16
MGLL,51.49,4
Q99541_PLIN2,51.5,12
E5RGV5_TIA1,51.5,2
MAN2A1,51.5,16
RP11-345P4 4,51.5,12
TMEM2,51.5,14
FAM162A,51.5,2
RAB9B,51.5,2
F8W648_PLEKHM1,51.5,3
Q15642_TRIP10,51.5,11
Q6SZW1_SARM1,51.5,2
Q92882_OSTF1,51.5,22
Q9BYN0_SRXN1,51.5,16
J3KQE0_SUN2,51.5,7
O75528_TADA3,51.5,11
